zip,year,est total,est gen,est cold,est farm,est other
94544,2017,11,10,0,0,0
91103,2017,0,0,0,0,0
90755,2017,0,0,0,0,0
92530,2017,0,0,0,0,0
94063,2017,0,0,0,0,0
92833,2017,5,3,0,0,0
93203,2017,0,0,0,0,0
95116,2017,0,0,0,0,0
93268,2017,0,0,0,0,0
94107,2017,3,3,0,0,0
95037,2017,0,0,0,0,0
93611,2017,0,0,0,0,0
92337,2017,19,14,0,0,4
91306,2017,0,0,0,0,0
95605,2017,4,3,0,0,0
90005,2017,0,0,0,0,0
92704,2017,3,3,0,0,0
93505,2017,0,0,0,0,0
94553,2017,0,0,0,0,0
93247,2017,0,0,0,0,0
94587,2017,10,8,0,0,0
90045,2017,7,7,0,0,0
94102,2017,0,0,0,0,0
94560,2017,5,5,0,0,0
95110,2017,0,0,0,0,0
94103,2017,0,0,0,0,0
92582,2017,0,0,0,0,0
92225,2017,0,0,0,0,0
93001,2017,0,0,0,0,0
95820,2017,0,0,0,0,0
93251,2017,0,0,0,0,0
95361,2017,0,0,0,0,0
91723,2017,0,0,0,0,0
93901,2017,12,7,5,0,0
92567,2017,0,0,0,0,0
92555,2017,0,0,0,0,0
92345,2017,0,0,0,0,0
95212,2017,0,0,0,0,0
92105,2017,0,0,0,0,0
95827,2017,0,0,0,0,0
95356,2017,0,0,0,0,0
95374,2017,0,0,0,0,0
93615,2017,0,0,0,0,0
91324,2017,0,0,0,0,0
95320,2017,0,0,0,0,0
95326,2017,0,0,0,0,0
92802,2017,0,0,0,0,0
92309,2017,0,0,0,0,0
95050,2017,3,3,0,0,0
92867,2017,0,0,0,0,0
92173,2017,0,0,0,0,0
91304,2017,0,0,0,0,0
93242,2017,0,0,0,0,0
91792,2017,0,0,0,0,0
90701,2017,0,0,0,0,0
92647,2017,6,6,0,0,0
93535,2017,0,0,0,0,0
90747,2017,0,0,0,0,0
95832,2017,0,0,0,0,0
94612,2017,0,0,0,0,0
90604,2017,0,0,0,0,0
91776,2017,0,0,0,0,0
91016,2017,0,0,0,0,0
91739,2017,0,0,0,0,0
91506,2017,0,0,0,0,0
94589,2017,0,0,0,0,0
94710,2017,0,0,0,0,0
93241,2017,0,0,0,0,0
94561,2017,0,0,0,0,0
95407,2017,4,3,0,0,0
93223,2017,0,0,0,0,0
91602,2017,0,0,0,0,0
93204,2017,0,0,0,0,0
94066,2017,0,0,0,0,0
92844,2017,0,0,0,0,0
93933,2017,0,0,0,0,0
95333,2017,0,0,0,0,0
94545,2017,19,13,0,0,4
94501,2017,0,0,0,0,0
90046,2017,0,0,0,0,0
90071,2017,0,0,0,0,0
91945,2017,0,0,0,0,0
93552,2017,0,0,0,0,0
95817,2017,0,0,0,0,0
93636,2017,0,0,0,0,0
95841,2017,0,0,0,0,0
90703,2017,12,9,0,0,3
91311,2017,6,6,0,0,0
94520,2017,3,3,0,0,0
95355,2017,0,0,0,0,0
94571,2017,0,0,0,0,0
92283,2017,0,0,0,0,0
94534,2017,6,6,0,0,0
91708,2017,22,22,0,0,0
90042,2017,0,0,0,0,0
95209,2017,0,0,0,0,0
92220,2017,0,0,0,0,0
93455,2017,0,0,0,0,0
92545,2017,0,0,0,0,0
91803,2017,3,3,0,0,0
91351,2017,0,0,0,0,0
92025,2017,0,0,0,0,0
93286,2017,0,0,0,0,0
95660,2017,3,0,0,0,0
94559,2017,0,0,0,0,0
90240,2017,0,0,0,0,0
95023,2017,3,0,0,0,0
92655,2017,0,0,0,0,0
92307,2017,0,0,0,0,0
93277,2017,0,0,0,0,0
95125,2017,0,0,0,0,0
93210,2017,0,0,0,0,0
93561,2017,0,0,0,0,0
91942,2017,0,0,0,0,0
95655,2017,0,0,0,0,0
92508,2017,4,4,0,0,0
90305,2017,0,0,0,0,0
92394,2017,0,0,0,0,0
95966,2017,0,0,0,0,0
95825,2017,0,0,0,0,0
90035,2017,0,0,0,0,0
95382,2017,0,0,0,0,0
92251,2017,3,0,0,0,0
90025,2017,0,0,0,0,0
92250,2017,0,0,0,0,0
92399,2017,0,0,0,0,0
95126,2017,0,0,0,0,0
92544,2017,0,0,0,0,0
96021,2017,0,0,0,0,0
91316,2017,0,0,0,0,0
92274,2017,0,0,0,0,0
94513,2017,0,0,0,0,0
90020,2017,0,0,0,0,0
92054,2017,0,0,0,0,0
94005,2017,0,0,0,0,0
91711,2017,0,0,0,0,0
94609,2017,0,0,0,0,0
91320,2017,0,0,0,0,0
94014,2017,0,0,0,0,0
92782,2017,0,0,0,0,0
94521,2017,0,0,0,0,0
94541,2017,0,0,0,0,0
93907,2017,3,0,0,0,0
93560,2017,0,0,0,0,0
93041,2017,0,0,0,0,0
92865,2017,0,0,0,0,0
92506,2017,0,0,0,0,0
91755,2017,0,0,0,0,0
90230,2017,0,0,0,0,0
95945,2017,0,0,0,0,0
95401,2017,0,0,0,0,0
91403,2017,0,0,0,0,0
91750,2017,0,0,0,0,0
91748,2017,13,10,0,0,0
92373,2017,0,0,0,0,0
94134,2017,0,0,0,0,0
91791,2017,0,0,0,0,0
94579,2017,0,0,0,0,0
92590,2017,0,0,0,0,0
92585,2017,0,0,0,0,0
93036,2017,0,0,0,0,0
94901,2017,0,0,0,0,0
95758,2017,3,3,0,0,0
95816,2017,0,0,0,0,0
92154,2017,34,27,4,0,3
94110,2017,0,0,0,0,0
95324,2017,0,0,0,0,0
92332,2017,0,0,0,0,0
92860,2017,0,0,0,0,0
93534,2017,0,0,0,0,0
95988,2017,0,0,0,0,0
95822,2017,0,0,0,0,0
92071,2017,0,0,0,0,0
95834,2017,6,5,0,0,0
90066,2017,0,0,0,0,0
91709,2017,0,0,0,0,0
93550,2017,0,0,0,0,0
93711,2017,0,0,0,0,0
92618,2017,4,3,0,0,0
95121,2017,0,0,0,0,0
95993,2017,0,0,0,0,0
91505,2017,0,0,0,0,0
91780,2017,0,0,0,0,0
95219,2017,0,0,0,0,0
92347,2017,0,0,0,0,0
95957,2017,0,0,0,0,0
92840,2017,0,0,0,0,0
95673,2017,0,0,0,0,0
92021,2017,0,0,0,0,0
92706,2017,0,0,0,0,0
93103,2017,0,0,0,0,0
94533,2017,4,4,0,0,0
95386,2017,0,0,0,0,0
92780,2017,0,0,0,0,0
90024,2017,0,0,0,0,0
91384,2017,0,0,0,0,0
92675,2017,0,0,0,0,0
90401,2017,0,0,0,0,0
92591,2017,0,0,0,0,0
92356,2017,0,0,0,0,0
93021,2017,0,0,0,0,0
92078,2017,0,0,0,0,0
91722,2017,0,0,0,0,0
90717,2017,0,0,0,0,0
90064,2017,0,0,0,0,0
94542,2017,0,0,0,0,0
94605,2017,0,0,0,0,0
90803,2017,0,0,0,0,0
90504,2017,0,0,0,0,0
92881,2017,0,0,0,0,0
92821,2017,7,5,0,0,0
95242,2017,0,0,0,0,0
93015,2017,0,0,0,0,0
92392,2017,0,0,0,0,0
95482,2017,0,0,0,0,0
91101,2017,0,0,0,0,0
91040,2017,0,0,0,0,0
91345,2017,0,0,0,0,0
92868,2017,0,0,0,0,0
95012,2017,3,0,0,0,0
94805,2017,0,0,0,0,0
90010,2017,0,0,0,0,0
94538,2017,10,7,0,0,0
91321,2017,0,0,0,0,0
95953,2017,0,0,0,0,0
95678,2017,3,3,0,0,0
93501,2017,0,0,0,0,0
91607,2017,0,0,0,0,0
92363,2017,0,0,0,0,0
92239,2017,0,0,0,0,0
96080,2017,5,5,0,0,0
96094,2017,0,0,0,0,0
91006,2017,0,0,0,0,0
95316,2017,0,0,0,0,0
90232,2017,0,0,0,0,0
93908,2017,0,0,0,0,0
95127,2017,0,0,0,0,0
93101,2017,0,0,0,0,0
94580,2017,0,0,0,0,0
91344,2017,0,0,0,0,0
93004,2017,0,0,0,0,0
94564,2017,0,0,0,0,0
95377,2017,9,7,0,0,0
92548,2017,0,0,0,0,0
95932,2017,0,0,0,0,0
90056,2017,0,0,0,0,0
93906,2017,0,0,0,0,0
94401,2017,0,0,0,0,0
95757,2017,0,0,0,0,0
90740,2017,0,0,0,0,0
93720,2017,0,0,0,0,0
94546,2017,0,0,0,0,0
92612,2017,0,0,0,0,0
92114,2017,0,0,0,0,0
95134,2017,0,0,0,0,0
91789,2017,13,13,0,0,0
95641,2017,0,0,0,0,0
95776,2017,12,12,0,0,0
90712,2017,0,0,0,0,0
95688,2017,9,8,0,0,0
92562,2017,0,0,0,0,0
92630,2017,0,0,0,0,0
94591,2017,0,0,0,0,0
91724,2017,0,0,0,0,0
96001,2017,0,0,0,0,0
95926,2017,0,0,0,0,0
90807,2017,0,0,0,0,0
90048,2017,0,0,0,0,0
94702,2017,0,0,0,0,0
91932,2017,0,0,0,0,0
92315,2017,0,0,0,0,0
92583,2017,0,0,0,0,0
92325,2017,0,0,0,0,0
95842,2017,0,0,0,0,0
93042,2017,0,0,0,0,0
91501,2017,0,0,0,0,0
92123,2017,4,0,0,0,0
90291,2017,0,0,0,0,0
94602,2017,0,0,0,0,0
95128,2017,0,0,0,0,0
95366,2017,0,0,0,0,0
91350,2017,0,0,0,0,0
95948,2017,0,0,0,0,0
92056,2017,3,3,0,0,0
93012,2017,8,7,0,0,0
94085,2017,0,0,0,0,0
95698,2017,0,0,0,0,0
96035,2017,0,0,0,0,0
90041,2017,0,0,0,0,0
91765,2017,3,3,0,0,0
91001,2017,0,0,0,0,0
92807,2017,4,0,0,0,0
96022,2017,0,0,0,0,0
93454,2017,0,0,0,0,0
95035,2017,5,4,0,0,0
92624,2017,0,0,0,0,0
92866,2017,0,0,0,0,0
90292,2017,0,0,0,0,0
95370,2017,0,0,0,0,0
95620,2017,0,0,0,0,0
92708,2017,0,0,0,0,0
92328,2017,0,0,0,0,0
91330,2017,0,0,0,0,0
95043,2017,0,0,0,0,0
91106,2017,0,0,0,0,0
92314,2017,0,0,0,0,0
94585,2017,0,0,0,0,0
92103,2017,0,0,0,0,0
94015,2017,0,0,0,0,0
93518,2017,0,0,0,0,0
95640,2017,0,0,0,0,0
93555,2017,0,0,0,0,0
91042,2017,0,0,0,0,0
95632,2017,0,0,0,0,0
92110,2017,4,3,0,0,0
93283,2017,0,0,0,0,0
94510,2017,5,5,0,0,0
91740,2017,0,0,0,0,0
95608,2017,0,0,0,0,0
95220,2017,0,0,0,0,0
91773,2017,0,0,0,0,0
91107,2017,0,0,0,0,0
95621,2017,0,0,0,0,0
95132,2017,0,0,0,0,0
93458,2017,3,0,0,0,0
90503,2017,0,0,0,0,0
93221,2017,0,0,0,0,0
93252,2017,0,0,0,0,0
91307,2017,0,0,0,0,0
92595,2017,0,0,0,0,0
93060,2017,0,0,0,0,0
95046,2017,0,0,0,0,0
92344,2017,0,0,0,0,0
95540,2017,0,0,0,0,0
94108,2017,0,0,0,0,0
94089,2017,0,0,0,0,0
93551,2017,0,0,0,0,0
95192,2017,0,0,0,0,0
92845,2017,0,0,0,0,0
92111,2017,3,0,0,0,0
92626,2017,0,0,0,0,0
95747,2017,0,0,0,0,0
92069,2017,0,0,0,0,0
92139,2017,0,0,0,0,0
94505,2017,0,0,0,0,0
92104,2017,0,0,0,0,0
92586,2017,0,0,0,0,0
95404,2017,0,0,0,0,0
91906,2017,0,0,0,0,0
93010,2017,0,0,0,0,0
91604,2017,0,0,0,0,0
91977,2017,0,0,0,0,0
95230,2017,0,0,0,0,0
93644,2017,0,0,0,0,0
90814,2017,0,0,0,0,0
96007,2017,0,0,0,0,0
92549,2017,0,0,0,0,0
95551,2017,0,0,0,0,0
95690,2017,0,0,0,0,0
93955,2017,0,0,0,0,0
94111,2017,0,0,0,0,0
95403,2017,7,4,0,0,0
95912,2017,0,0,0,0,0
93960,2017,0,0,0,0,0
95917,2017,0,0,0,0,0
95045,2017,0,0,0,0,0
94619,2017,0,0,0,0,0
91367,2017,0,0,0,0,0
93311,2017,0,0,0,0,0
92660,2017,0,0,0,0,0
91104,2017,0,0,0,0,0
90068,2017,0,0,0,0,0
95335,2017,0,0,0,0,0
95624,2017,3,3,0,0,0
93401,2017,0,0,0,0,0
92115,2017,0,0,0,0,0
92359,2017,0,0,0,0,0
95492,2017,3,0,0,0,0
93003,2017,0,0,0,0,0
93591,2017,0,0,0,0,0
92532,2017,0,0,0,0,0
92886,2017,0,0,0,0,0
90732,2017,0,0,0,0,0
93436,2017,0,0,0,0,0
95422,2017,0,0,0,0,0
92027,2017,0,0,0,0,0
95685,2017,0,0,0,0,0
93930,2017,0,0,0,0,0
94403,2017,0,0,0,0,0
95618,2017,0,0,0,0,0
90630,2017,3,0,0,0,0
93312,2017,0,0,0,0,0
95501,2017,0,0,0,0,0
92058,2017,0,0,0,0,0
94550,2017,9,6,0,0,3
93926,2017,0,0,0,0,0
95616,2017,3,3,0,0,0
91387,2017,0,0,0,0,0
94558,2017,12,9,0,0,0
92055,2017,0,0,0,0,0
93066,2017,0,0,0,0,0
95659,2017,0,0,0,0,0
94536,2017,0,0,0,0,0
94043,2017,0,0,0,0,0
95051,2017,0,0,0,0,0
94530,2017,0,0,0,0,0
91364,2017,0,0,0,0,0
94952,2017,0,0,0,0,0
95987,2017,7,7,0,0,0
92869,2017,0,0,0,0,0
93516,2017,0,0,0,0,0
95692,2017,0,0,0,0,0
96013,2017,0,0,0,0,0
94109,2017,0,0,0,0,0
92040,2017,0,0,0,0,0
92883,2017,3,3,0,0,0
94133,2017,0,0,0,0,0
92026,2017,0,0,0,0,0
92028,2017,0,0,0,0,0
90720,2017,0,0,0,0,0
92637,2017,0,0,0,0,0
94610,2017,0,0,0,0,0
93111,2017,0,0,0,0,0
91214,2017,0,0,0,0,0
91775,2017,0,0,0,0,0
95669,2017,0,0,0,0,0
95831,2017,0,0,0,0,0
92584,2017,0,0,0,0,0
95687,2017,0,0,0,0,0
90505,2017,3,0,0,0,0
94611,2017,0,0,0,0,0
91423,2017,0,0,0,0,0
93063,2017,3,0,0,0,0
94531,2017,0,0,0,0,0
95138,2017,0,0,0,0,0
92057,2017,0,0,0,0,0
92234,2017,0,0,0,0,0
94030,2017,0,0,0,0,0
91362,2017,0,0,0,0,0
94115,2017,0,0,0,0,0
95327,2017,0,0,0,0,0
90036,2017,0,0,0,0,0
93927,2017,0,0,0,0,0
92145,2017,0,0,0,0,0
95742,2017,0,0,0,0,0
95521,2017,0,0,0,0,0
90277,2017,0,0,0,0,0
93225,2017,0,0,0,0,0
92561,2017,0,0,0,0,0
91301,2017,0,0,0,0,0
90405,2017,0,0,0,0,0
92692,2017,0,0,0,0,0
94803,2017,0,0,0,0,0
95453,2017,0,0,0,0,0
90069,2017,0,0,0,0,0
91355,2017,11,9,0,0,0
93524,2017,0,0,0,0,0
95963,2017,0,0,0,0,0
94703,2017,0,0,0,0,0
93065,2017,3,0,0,0,0
94035,2017,0,0,0,0,0
92285,2017,0,0,0,0,0
91741,2017,0,0,0,0,0
92563,2017,0,0,0,0,0
92083,2017,0,0,0,0,0
92116,2017,0,0,0,0,0
93543,2017,0,0,0,0,0
92305,2017,0,0,0,0,0
92592,2017,0,0,0,0,0
93925,2017,0,0,0,0,0
92126,2017,3,3,0,0,0
92004,2017,0,0,0,0,0
95425,2017,0,0,0,0,0
92277,2017,0,0,0,0,0
95437,2017,0,0,0,0,0
92308,2017,0,0,0,0,0
94931,2017,0,0,0,0,0
92262,2017,0,0,0,0,0
95939,2017,0,0,0,0,0
92663,2017,0,0,0,0,0
93924,2017,0,0,0,0,0
93446,2017,0,0,0,0,0
92284,2017,0,0,0,0,0
90815,2017,3,0,0,0,0
90603,2017,0,0,0,0,0
95448,2017,0,0,0,0,0
92256,2017,0,0,0,0,0
92648,2017,0,0,0,0,0
95117,2017,0,0,0,0,0
90713,2017,0,0,0,0,0
95642,2017,0,0,0,0,0
91902,2017,0,0,0,0,0
94112,2017,0,0,0,0,0
95054,2017,6,4,0,0,0
92835,2017,0,0,0,0,0
94025,2017,3,3,0,0,0
95237,2017,0,0,0,0,0
93271,2017,0,0,0,0,0
92587,2017,0,0,0,0,0
91941,2017,0,0,0,0,0
91208,2017,0,0,0,0,0
95969,2017,0,0,0,0,0
92382,2017,0,0,0,0,0
95252,2017,0,0,0,0,0
92117,2017,0,0,0,0,0
92081,2017,8,6,0,0,0
91913,2017,0,0,0,0,0
90210,2017,0,0,0,0,0
95864,2017,0,0,0,0,0
92310,2017,0,0,0,0,0
94551,2017,3,3,0,0,0
90067,2017,0,0,0,0,0
91701,2017,0,0,0,0,0
95490,2017,0,0,0,0,0
94954,2017,0,0,0,0,0
93265,2017,0,0,0,0,0
94704,2017,0,0,0,0,0
95695,2017,0,0,0,0,0
93619,2017,0,0,0,0,0
95236,2017,0,0,0,0,0
95123,2017,0,0,0,0,0
93442,2017,0,0,0,0,0
96101,2017,0,0,0,0,0
96097,2017,0,0,0,0,0
91207,2017,0,0,0,0,0
92019,2017,0,0,0,0,0
92320,2017,0,0,0,0,0
92371,2017,0,0,0,0,0
94061,2017,0,0,0,0,0
93536,2017,0,0,0,0,0
90808,2017,0,0,0,0,0
93426,2017,0,0,0,0,0
92203,2017,0,0,0,0,0
94019,2017,0,0,0,0,0
93035,2017,0,0,0,0,0
95228,2017,0,0,0,0,0
95610,2017,0,0,0,0,0
95565,2017,0,0,0,0,0
90245,2017,3,0,0,0,0
91105,2017,0,0,0,0,0
94402,2017,0,0,0,0,0
91360,2017,0,0,0,0,0
92106,2017,0,0,0,0,0
95843,2017,0,0,0,0,0
92276,2017,0,0,0,0,0
95648,2017,0,0,0,0,0
95470,2017,0,0,0,0,0
95979,2017,0,0,0,0,0
91354,2017,0,0,0,0,0
95693,2017,0,0,0,0,0
94132,2017,0,0,0,0,0
92823,2017,0,0,0,0,0
91020,2017,0,0,0,0,0
92653,2017,0,0,0,0,0
95916,2017,0,0,0,0,0
91784,2017,0,0,0,0,0
93013,2017,0,0,0,0,0
95118,2017,0,0,0,0,0
91302,2017,0,0,0,0,0
94596,2017,0,0,0,0,0
92084,2017,0,0,0,0,0
92620,2017,0,0,0,0,0
91007,2017,0,0,0,0,0
92649,2017,0,0,0,0,0
95603,2017,0,0,0,0,0
94928,2017,0,0,0,0,0
94086,2017,0,0,0,0,0
95014,2017,0,0,0,0,0
91326,2017,0,0,0,0,0
90212,2017,0,0,0,0,0
95959,2017,0,0,0,0,0
92691,2017,0,0,0,0,0
95628,2017,3,3,0,0,0
96047,2017,0,0,0,0,0
95129,2017,0,0,0,0,0
96117,2017,0,0,0,0,0
94555,2017,3,3,0,0,0
95973,2017,0,0,0,0,0
92596,2017,0,0,0,0,0
94949,2017,0,0,0,0,0
95136,2017,0,0,0,0,0
90293,2017,0,0,0,0,0
94574,2017,3,0,0,0,0
93444,2017,0,0,0,0,0
40,2017,0,0,0,0,0
94568,2017,0,0,0,0,0
92282,2017,0,0,0,0,0
90094,2017,0,0,0,0,0
94965,2017,0,0,0,0,0
95423,2017,0,0,0,0,0
94070,2017,4,3,0,0,0
96122,2017,0,0,0,0,0
96108,2017,0,0,0,0,0
96124,2017,0,0,0,0,0
94547,2017,0,0,0,0,0
92602,2017,0,0,0,0,0
95148,2017,0,0,0,0,0
95629,2017,0,0,0,0,0
94060,2017,0,0,0,0,0
95665,2017,0,0,0,0,0
92121,2017,8,5,0,0,3
92672,2017,0,0,0,0,0
93514,2017,0,0,0,0,0
92029,2017,0,0,0,0,0
91381,2017,0,0,0,0,0
95451,2017,0,0,0,0,0
95338,2017,0,0,0,0,0
91361,2017,0,0,0,0,0
91390,2017,0,0,0,0,0
94519,2017,0,0,0,0,0
93437,2017,0,0,0,0,0
94588,2017,0,0,0,0,0
95667,2017,0,0,0,0,0
91436,2017,0,0,0,0,0
93633,2017,0,0,0,0,0
95457,2017,0,0,0,0,0
95119,2017,0,0,0,0,0
92120,2017,0,0,0,0,0
95550,2017,0,0,0,0,0
92109,2017,0,0,0,0,0
92240,2017,0,0,0,0,0
92124,2017,0,0,0,0,0
92629,2017,0,0,0,0,0
90265,2017,0,0,0,0,0
93445,2017,0,0,0,0,0
92661,2017,0,0,0,0,0
92024,2017,0,0,0,0,0
92008,2017,0,0,0,0,0
94040,2017,0,0,0,0,0
90623,2017,3,0,0,0,0
96044,2017,0,0,0,0,0
95602,2017,0,0,0,0,0
92372,2017,0,0,0,0,0
95694,2017,0,0,0,0,0
92358,2017,0,0,0,0,0
90211,2017,0,0,0,0,0
94503,2017,17,6,0,0,10
93461,2017,0,0,0,0,0
94903,2017,0,0,0,0,0
95666,2017,0,0,0,0,0
94158,2017,0,0,0,0,0
91371,2017,0,0,0,0,0
93314,2017,0,0,0,0,0
95120,2017,0,0,0,0,0
95062,2017,0,0,0,0,0
95306,2017,0,0,0,0,0
92108,2017,0,0,0,0,0
93526,2017,0,0,0,0,0
95531,2017,0,0,0,0,0
93023,2017,0,0,0,0,0
96016,2017,0,0,0,0,0
92264,2017,0,0,0,0,0
91901,2017,0,0,0,0,0
96150,2017,0,0,0,0,0
91737,2017,0,0,0,0,0
95060,2017,0,0,0,0,0
94539,2017,0,0,0,0,0
95938,2017,0,0,0,0,0
90278,2017,0,0,0,0,0
48,2017,0,0,0,0,0
95476,2017,3,3,0,0,0
32,2017,0,0,0,0,0
96019,2017,0,0,0,0,0
96002,2017,0,0,0,0,0
94518,2017,0,0,0,0,0
92352,2017,0,0,0,0,0
94041,2017,0,0,0,0,0
90403,2017,0,0,0,0,0
95661,2017,4,4,0,0,0
95728,2017,0,0,0,0,0
91030,2017,0,0,0,0,0
90704,2017,0,0,0,0,0
96056,2017,0,0,0,0,0
94002,2017,0,0,0,0,0
95472,2017,0,0,0,0,0
92260,2017,0,0,0,0,0
95548,2017,0,0,0,0,0
96130,2017,0,0,0,0,0
95971,2017,0,0,0,0,0
94566,2017,0,0,0,0,0
95008,2017,0,0,0,0,0
94121,2017,0,0,0,0,0
94062,2017,0,0,0,0,0
95503,2017,0,0,0,0,0
95626,2017,0,0,0,0,0
96020,2017,0,0,0,0,0
94105,2017,0,0,0,0,0
93405,2017,0,0,0,0,0
93510,2017,0,0,0,0,0
94597,2017,0,0,0,0,0
92606,2017,3,0,0,0,0
95469,2017,0,0,0,0,0
93544,2017,0,0,0,0,0
94118,2017,0,0,0,0,0
92128,2017,0,0,0,0,0
94535,2017,0,0,0,0,0
95222,2017,0,0,0,0,0
91011,2017,0,0,0,0,0
92539,2017,0,0,0,0,0
92064,2017,5,3,0,0,0
92604,2017,0,0,0,0,0
95954,2017,0,0,0,0,0
95585,2017,0,0,0,0,0
96064,2017,0,0,0,0,0
96058,2017,0,0,0,0,0
93243,2017,3,3,0,0,0
93730,2017,0,0,0,0,0
95662,2017,0,0,0,0,0
93043,2017,0,0,0,0,0
93433,2017,0,0,0,0,0
93453,2017,0,0,0,0,0
95536,2017,0,0,0,0,0
90049,2017,0,0,0,0,0
92887,2017,0,0,0,0,0
92617,2017,0,0,0,0,0
96088,2017,0,0,0,0,0
94706,2017,0,0,0,0,0
94523,2017,0,0,0,0,0
96132,2017,0,0,0,0,0
92252,2017,0,0,0,0,0
95130,2017,0,0,0,0,0
93110,2017,0,0,0,0,0
92614,2017,3,3,0,0,0
93022,2017,0,0,0,0,0
94087,2017,0,0,0,0,0
92065,2017,0,0,0,0,0
95464,2017,0,0,0,0,0
92808,2017,0,0,0,0,0
92010,2017,0,0,0,0,0
95441,2017,0,0,0,0,0
95139,2017,0,0,0,0,0
94306,2017,0,0,0,0,0
94947,2017,0,0,0,0,0
95514,2017,0,0,0,0,0
95677,2017,0,0,0,0,0
95246,2017,0,0,0,0,0
95546,2017,0,0,0,0,0
94613,2017,0,0,0,0,0
93563,2017,0,0,0,0,0
95311,2017,0,0,0,0,0
95981,2017,0,0,0,0,0
92003,2017,0,0,0,0,0
93117,2017,0,0,0,0,0
94945,2017,0,0,0,0,0
93940,2017,0,0,0,0,0
92397,2017,0,0,0,0,0
92036,2017,0,0,0,0,0
91915,2017,0,0,0,0,0
91916,2017,0,0,0,0,0
92082,2017,0,0,0,0,0
92119,2017,0,0,0,0,0
90272,2017,0,0,0,0,0
94709,2017,0,0,0,0,0
92037,2017,0,0,0,0,0
95835,2017,0,0,0,0,0
96032,2017,0,0,0,0,0
90077,2017,0,0,0,0,0
95346,2017,0,0,0,0,0
95630,2017,5,4,0,0,0
95683,2017,0,0,0,0,0
96161,2017,0,0,0,0,0
95819,2017,0,0,0,0,0
95124,2017,0,0,0,0,0
95466,2017,0,0,0,0,0
93664,2017,0,0,0,0,0
95937,2017,0,0,0,0,0
93614,2017,0,0,0,0,0
95634,2017,0,0,0,0,0
95135,2017,0,0,0,0,0
95428,2017,0,0,0,0,0
95468,2017,0,0,0,0,0
92086,2017,0,0,0,0,0
93546,2017,0,0,0,0,0
92253,2017,0,0,0,0,0
94705,2017,0,0,0,0,0
96003,2017,0,0,0,0,0
91935,2017,0,0,0,0,0
93517,2017,0,0,0,0,0
94404,2017,0,0,0,0,0
95525,2017,0,0,0,0,0
92677,2017,0,0,0,0,0
95436,2017,0,0,0,0,0
94116,2017,0,0,0,0,0
92118,2017,0,0,0,0,0
91978,2017,0,0,0,0,0
92129,2017,0,0,0,0,0
95942,2017,0,0,0,0,0
92688,2017,0,0,0,0,0
95949,2017,0,0,0,0,0
95943,2017,0,0,0,0,0
94117,2017,0,0,0,0,0
92241,2017,0,0,0,0,0
96051,2017,0,0,0,0,0
92122,2017,0,0,0,0,0
94044,2017,0,0,0,0,0
92061,2017,0,0,0,0,0
95570,2017,0,0,0,0,0
96025,2017,0,0,0,0,0
93422,2017,0,0,0,0,0
93653,2017,0,0,0,0,0
96052,2017,0,0,0,0,0
95017,2017,0,0,0,0,0
92211,2017,0,0,0,0,0
92127,2017,3,3,0,0,0
94010,2017,3,3,0,0,0
92862,2017,0,0,0,0,0
93465,2017,0,0,0,0,0
92646,2017,0,0,0,0,0
96143,2017,0,0,0,0,0
95526,2017,0,0,0,0,0
92676,2017,0,0,0,0,0
92107,2017,0,0,0,0,0
95946,2017,0,0,0,0,0
94583,2017,0,0,0,0,0
95223,2017,0,0,0,0,0
92075,2017,0,0,0,0,0
95830,2017,0,0,0,0,0
95461,2017,0,0,0,0,0
93402,2017,0,0,0,0,0
95257,2017,0,0,0,0,0
96067,2017,0,0,0,0,0
95568,2017,0,0,0,0,0
95427,2017,0,0,0,0,0
94122,2017,0,0,0,0,0
91024,2017,0,0,0,0,0
94618,2017,0,0,0,0,0
96113,2017,0,0,0,0,0
95524,2017,0,0,0,0,0
94305,2017,0,0,0,0,0
95065,2017,0,0,0,0,0
94515,2017,0,0,0,0,0
94552,2017,0,0,0,0,0
95010,2017,0,0,0,0,0
92210,2017,0,0,0,0,0
95682,2017,0,0,0,0,0
92651,2017,0,0,0,0,0
95701,2017,0,0,0,0,0
95446,2017,0,0,0,0,0
35,2017,0,0,0,0,0
95650,2017,0,0,0,0,0
95631,2017,0,0,0,0,0
95765,2017,0,0,0,0,0
95726,2017,0,0,0,0,0
95684,2017,0,0,0,0,0
93463,2017,0,0,0,0,0
96120,2017,0,0,0,0,0
96031,2017,0,0,0,0,0
94508,2017,0,0,0,0,0
90266,2017,0,0,0,0,0
93105,2017,0,0,0,0,0
92656,2017,0,0,0,0,0
95709,2017,0,0,0,0,0
95405,2017,0,0,0,0,0
94599,2017,0,0,0,0,0
95003,2017,0,0,0,0,0
96065,2017,0,0,0,0,0
92131,2017,0,0,0,0,0
92011,2017,0,0,0,0,0
94123,2017,0,0,0,0,0
92270,2017,0,0,0,0,0
95032,2017,0,0,0,0,0
95519,2017,0,0,0,0,0
92278,2017,0,0,0,0,0
90402,2017,0,0,0,0,0
94038,2017,0,0,0,0,0
95934,2017,0,0,0,0,0
94904,2017,0,0,0,0,0
95409,2017,0,0,0,0,0
96104,2017,0,0,0,0,0
51,2017,0,0,0,0,0
95542,2017,0,0,0,0,0
90275,2017,0,0,0,0,0
94502,2017,0,0,0,0,0
