zip,year,est total,est gen,est cold,est farm,est other
775,94109,2016,0,0,0,0,0
776,92040,2016,0,0,0,0,0
777,92883,2016,3,3,0,0,0
778,94133,2016,0,0,0,0,0
779,92026,2016,0,0,0,0,0
780,92028,2016,0,0,0,0,0
781,90720,2016,1,1,0,0,0
782,92637,2016,0,0,0,0,0
783,94610,2016,0,0,0,0,0
784,93111,2016,0,0,0,0,0
785,91214,2016,0,0,0,0,0
786,91775,2016,0,0,0,0,0
787,95669,2016,0,0,0,0,0
788,95831,2016,1,1,0,0,0
789,92584,2016,0,0,0,0,0
790,95687,2016,1,1,0,0,0
791,90505,2016,2,2,0,0,0
792,94611,2016,1,0,0,0,1
793,91423,2016,0,0,0,0,0
794,93063,2016,2,1,0,0,1
795,94531,2016,0,0,0,0,0
796,95138,2016,0,0,0,0,0
797,92057,2016,0,0,0,0,0
798,92234,2016,3,1,0,0,2
799,94030,2016,0,0,0,0,0
800,91362,2016,2,2,0,0,0
801,94115,2016,0,0,0,0,0
802,95327,2016,0,0,0,0,0
803,90036,2016,2,1,0,0,1
804,93927,2016,0,0,0,0,0
805,92145,2016,0,0,0,0,0
806,95742,2016,0,0,0,0,0
807,95521,2016,0,0,0,0,0
808,90277,2016,0,0,0,0,0
809,93225,2016,0,0,0,0,0
810,92561,2016,0,0,0,0,0
811,91301,2016,1,1,0,0,0
812,90405,2016,0,0,0,0,0
813,92692,2016,0,0,0,0,0
814,94803,2016,1,1,0,0,0
815,95453,2016,1,1,0,0,0
816,90069,2016,1,1,0,0,0
817,91355,2016,9,7,0,0,2
818,93524,2016,0,0,0,0,0
819,95963,2016,2,0,2,0,0
820,94703,2016,0,0,0,0,0
821,93065,2016,4,3,0,0,1
822,94035,2016,0,0,0,0,0
823,92285,2016,0,0,0,0,0
824,91741,2016,0,0,0,0,0
825,92563,2016,1,0,0,0,1
826,92083,2016,0,0,0,0,0
827,92116,2016,0,0,0,0,0
828,93543,2016,0,0,0,0,0
829,92305,2016,0,0,0,0,0
830,92592,2016,0,0,0,0,0
831,93925,2016,0,0,0,0,0
832,92126,2016,3,3,0,0,0
833,92004,2016,0,0,0,0,0
834,95425,2016,0,0,0,0,0
835,92277,2016,0,0,0,0,0
836,95437,2016,0,0,0,0,0
837,92308,2016,0,0,0,0,0
838,94931,2016,0,0,0,0,0
839,92262,2016,0,0,0,0,0
840,95939,2016,0,0,0,0,0
841,92663,2016,1,1,0,0,0
842,93924,2016,0,0,0,0,0
843,93446,2016,1,0,0,0,1
844,92284,2016,0,0,0,0,0
845,90815,2016,2,2,0,0,0
846,90603,2016,3,1,0,0,2
847,95448,2016,2,2,0,0,0
848,92256,2016,0,0,0,0,0
849,92648,2016,1,0,0,0,1
850,95117,2016,1,1,0,0,0
851,90713,2016,1,1,0,0,0
852,95642,2016,0,0,0,0,0
853,91902,2016,0,0,0,0,0
854,94112,2016,1,1,0,0,0
855,95054,2016,4,3,0,0,1
856,92835,2016,2,2,0,0,0
857,94025,2016,4,4,0,0,0
858,95237,2016,0,0,0,0,0
859,93271,2016,0,0,0,0,0
860,92587,2016,0,0,0,0,0
861,91941,2016,0,0,0,0,0
862,91208,2016,0,0,0,0,0
863,95969,2016,0,0,0,0,0
864,92382,2016,0,0,0,0,0
865,95252,2016,0,0,0,0,0
866,92117,2016,0,0,0,0,0
867,92081,2016,5,4,0,0,1
868,91913,2016,0,0,0,0,0
869,90210,2016,1,0,0,0,1
870,95864,2016,1,1,0,0,0
871,92310,2016,0,0,0,0,0
872,94551,2016,2,2,0,0,0
873,90067,2016,0,0,0,0,0
874,91701,2016,0,0,0,0,0
875,95490,2016,0,0,0,0,0
876,94954,2016,2,1,0,0,1
877,93265,2016,0,0,0,0,0
878,94704,2016,0,0,0,0,0
879,95695,2016,0,0,0,0,0
880,93619,2016,0,0,0,0,0
881,95236,2016,0,0,0,0,0
882,95123,2016,0,0,0,0,0
883,93442,2016,0,0,0,0,0
884,96101,2016,0,0,0,0,0
885,96097,2016,0,0,0,0,0
886,91207,2016,0,0,0,0,0
887,92019,2016,0,0,0,0,0
888,92320,2016,1,1,0,0,0
889,92371,2016,0,0,0,0,0
890,94061,2016,0,0,0,0,0
891,93536,2016,2,2,0,0,0
892,90808,2016,0,0,0,0,0
893,93426,2016,0,0,0,0,0
894,92203,2016,0,0,0,0,0
895,94019,2016,0,0,0,0,0
896,93035,2016,1,1,0,0,0
897,95228,2016,0,0,0,0,0
898,95610,2016,0,0,0,0,0
899,95565,2016,0,0,0,0,0
900,90245,2016,1,1,0,0,0
901,91105,2016,0,0,0,0,0
902,94402,2016,0,0,0,0,0
903,91360,2016,0,0,0,0,0
904,92106,2016,1,1,0,0,0
905,95843,2016,0,0,0,0,0
906,92276,2016,0,0,0,0,0
907,95648,2016,1,1,0,0,0
908,95470,2016,0,0,0,0,0
909,95979,2016,0,0,0,0,0
910,91354,2016,0,0,0,0,0
911,95693,2016,0,0,0,0,0
912,94132,2016,0,0,0,0,0
913,92823,2016,0,0,0,0,0
914,91020,2016,0,0,0,0,0
915,92653,2016,0,0,0,0,0
916,95916,2016,0,0,0,0,0
917,91784,2016,0,0,0,0,0
918,93013,2016,1,1,0,0,0
919,95118,2016,0,0,0,0,0
920,91302,2016,1,1,0,0,0
921,94596,2016,2,2,0,0,0
922,92084,2016,1,0,0,0,1
923,92620,2016,2,1,0,0,1
924,91007,2016,3,3,0,0,0
925,92649,2016,0,0,0,0,0
926,95603,2016,1,1,0,0,0
927,94928,2016,0,0,0,0,0
928,94086,2016,1,0,0,0,1
929,95014,2016,0,0,0,0,0
930,91326,2016,0,0,0,0,0
931,90212,2016,0,0,0,0,0
932,95959,2016,1,0,0,0,1
933,92691,2016,0,0,0,0,0
934,95628,2016,3,3,0,0,0
935,96047,2016,0,0,0,0,0
936,95129,2016,0,0,0,0,0
937,96117,2016,0,0,0,0,0
938,94555,2016,3,3,0,0,0
939,95973,2016,0,0,0,0,0
940,92596,2016,1,1,0,0,0
941,94949,2016,1,0,0,0,1
942,95136,2016,1,1,0,0,0
943,90293,2016,0,0,0,0,0
944,94574,2016,3,1,1,0,1
945,93444,2016,2,1,1,0,0
946,40,2016,0,0,0,0,0
947,94568,2016,1,0,1,0,0
948,92282,2016,0,0,0,0,0
949,90094,2016,0,0,0,0,0
950,94965,2016,0,0,0,0,0
951,95423,2016,0,0,0,0,0
952,94070,2016,4,3,0,0,1
953,96122,2016,0,0,0,0,0
954,96108,2016,0,0,0,0,0
955,96124,2016,0,0,0,0,0
956,94547,2016,0,0,0,0,0
957,92602,2016,0,0,0,0,0
958,95148,2016,0,0,0,0,0
959,95629,2016,0,0,0,0,0
960,94060,2016,0,0,0,0,0
961,95665,2016,0,0,0,0,0
962,92121,2016,10,6,1,0,3
963,92672,2016,0,0,0,0,0
964,93514,2016,0,0,0,0,0
965,92029,2016,1,1,0,0,0
966,91381,2016,0,0,0,0,0
967,95451,2016,0,0,0,0,0
968,95338,2016,0,0,0,0,0
969,91361,2016,1,0,0,0,1
970,91390,2016,1,1,0,0,0
971,94519,2016,0,0,0,0,0
972,93437,2016,0,0,0,0,0
973,94588,2016,2,2,0,0,0
974,95667,2016,0,0,0,0,0
975,91436,2016,0,0,0,0,0
976,93633,2016,0,0,0,0,0
977,95457,2016,0,0,0,0,0
978,95119,2016,0,0,0,0,0
979,92120,2016,1,1,0,0,0
980,95550,2016,0,0,0,0,0
981,92109,2016,0,0,0,0,0
982,92240,2016,0,0,0,0,0
983,92124,2016,0,0,0,0,0
984,92629,2016,0,0,0,0,0
985,90265,2016,0,0,0,0,0
986,93445,2016,0,0,0,0,0
987,92661,2016,0,0,0,0,0
988,92024,2016,0,0,0,0,0
989,92008,2016,0,0,0,0,0
990,94040,2016,1,1,0,0,0
991,90623,2016,1,0,0,0,1
992,96044,2016,0,0,0,0,0
993,95602,2016,0,0,0,0,0
994,92372,2016,0,0,0,0,0
995,95694,2016,0,0,0,0,0
996,92358,2016,0,0,0,0,0
997,90211,2016,0,0,0,0,0
998,94503,2016,17,7,1,0,9
999,93461,2016,0,0,0,0,0
1000,94903,2016,0,0,0,0,0
1001,95666,2016,0,0,0,0,0
1002,94158,2016,0,0,0,0,0
1003,91371,2016,0,0,0,0,0
1004,93314,2016,1,1,0,0,0
1005,95120,2016,1,0,0,0,1
1006,95062,2016,1,0,0,0,1
1007,95306,2016,0,0,0,0,0
1008,92108,2016,0,0,0,0,0
1009,93526,2016,0,0,0,0,0
1010,95531,2016,1,1,0,0,0
1011,93023,2016,0,0,0,0,0
1012,96016,2016,0,0,0,0,0
1013,92264,2016,1,0,0,0,1
1014,91901,2016,1,1,0,0,0
1015,96150,2016,0,0,0,0,0
1016,91737,2016,0,0,0,0,0
1017,95060,2016,1,1,0,0,0
1018,94539,2016,2,0,1,0,1
1019,95938,2016,0,0,0,0,0
1020,90278,2016,2,2,0,0,0
1021,48,2016,0,0,0,0,0
1022,95476,2016,2,2,0,0,0
1023,32,2016,0,0,0,0,0
1024,96019,2016,0,0,0,0,0
1025,96002,2016,1,1,0,0,0
1026,94518,2016,0,0,0,0,0
1027,92352,2016,0,0,0,0,0
1028,94041,2016,0,0,0,0,0
1029,90403,2016,0,0,0,0,0
1030,95661,2016,4,4,0,0,0
1031,95728,2016,0,0,0,0,0
1032,91030,2016,0,0,0,0,0
1033,90704,2016,0,0,0,0,0
1034,96056,2016,0,0,0,0,0
1035,94002,2016,0,0,0,0,0
1036,95472,2016,1,1,0,0,0
1037,92260,2016,0,0,0,0,0
1038,95548,2016,0,0,0,0,0
1039,96130,2016,0,0,0,0,0
1040,95971,2016,0,0,0,0,0
1041,94566,2016,0,0,0,0,0
1042,95008,2016,0,0,0,0,0
1043,94121,2016,0,0,0,0,0
1044,94062,2016,0,0,0,0,0
1045,95503,2016,0,0,0,0,0
1046,95626,2016,1,1,0,0,0
1047,96020,2016,0,0,0,0,0
1048,94105,2016,0,0,0,0,0
1049,93405,2016,0,0,0,0,0
1050,93510,2016,0,0,0,0,0
1051,94597,2016,0,0,0,0,0
1052,92606,2016,2,1,1,0,0
1053,95469,2016,0,0,0,0,0
1054,93544,2016,0,0,0,0,0
1055,94118,2016,0,0,0,0,0
1056,92128,2016,0,0,0,0,0
1057,94535,2016,0,0,0,0,0
1058,95222,2016,0,0,0,0,0
1059,91011,2016,0,0,0,0,0
1060,92539,2016,0,0,0,0,0
1061,92064,2016,3,1,0,0,2
1062,92604,2016,0,0,0,0,0
1063,95954,2016,1,0,0,1,0
1064,95585,2016,0,0,0,0,0
1065,96064,2016,0,0,0,0,0
1066,96058,2016,0,0,0,0,0
1067,93243,2016,3,3,0,0,0
1068,93730,2016,0,0,0,0,0
1069,95662,2016,0,0,0,0,0
1070,93043,2016,0,0,0,0,0
1071,93433,2016,1,1,0,0,0
1072,93453,2016,0,0,0,0,0
1073,95536,2016,0,0,0,0,0
1074,90049,2016,1,1,0,0,0
1075,92887,2016,0,0,0,0,0
1076,92617,2016,1,0,0,0,1
1077,96088,2016,0,0,0,0,0
1078,94706,2016,0,0,0,0,0
1079,94523,2016,0,0,0,0,0
1080,96132,2016,0,0,0,0,0
1081,92252,2016,0,0,0,0,0
1082,95130,2016,0,0,0,0,0
1083,93110,2016,0,0,0,0,0
1084,92614,2016,4,4,0,0,0
1085,93022,2016,0,0,0,0,0
1086,94087,2016,1,1,0,0,0
1087,92065,2016,0,0,0,0,0
1088,95464,2016,0,0,0,0,0
1089,92808,2016,0,0,0,0,0
1090,92010,2016,1,1,0,0,0
1091,95441,2016,0,0,0,0,0
1092,95139,2016,0,0,0,0,0
1093,94306,2016,0,0,0,0,0
1094,94947,2016,0,0,0,0,0
1095,95514,2016,0,0,0,0,0
1096,95677,2016,1,1,0,0,0
1097,95246,2016,0,0,0,0,0
1098,95546,2016,0,0,0,0,0
1099,94613,2016,0,0,0,0,0
1100,93563,2016,0,0,0,0,0
1101,95311,2016,0,0,0,0,0
1102,95981,2016,0,0,0,0,0
1103,92003,2016,0,0,0,0,0
1104,93117,2016,0,0,0,0,0
1105,94945,2016,1,1,0,0,0
1106,93940,2016,1,1,0,0,0
1107,92397,2016,1,0,1,0,0
1108,92036,2016,0,0,0,0,0
1109,91915,2016,0,0,0,0,0
1110,91916,2016,0,0,0,0,0
1111,92082,2016,0,0,0,0,0
1112,92119,2016,0,0,0,0,0
1113,90272,2016,0,0,0,0,0
1114,94709,2016,0,0,0,0,0
1115,92037,2016,0,0,0,0,0
1116,95835,2016,1,1,0,0,0
1117,96032,2016,0,0,0,0,0
1118,90077,2016,0,0,0,0,0
1119,95346,2016,0,0,0,0,0
1120,95630,2016,5,4,0,0,1
1121,95683,2016,0,0,0,0,0
1122,96161,2016,1,0,1,0,0
1123,95819,2016,2,2,0,0,0
1124,95124,2016,0,0,0,0,0
1125,95466,2016,0,0,0,0,0
1126,93664,2016,0,0,0,0,0
1127,95937,2016,1,0,0,1,0
1128,93614,2016,0,0,0,0,0
1129,95634,2016,0,0,0,0,0
1130,95135,2016,0,0,0,0,0
1131,95428,2016,0,0,0,0,0
1132,95468,2016,0,0,0,0,0
1133,92086,2016,0,0,0,0,0
1134,93546,2016,0,0,0,0,0
1135,92253,2016,0,0,0,0,0
1136,94705,2016,0,0,0,0,0
1137,96003,2016,1,1,0,0,0
1138,91935,2016,0,0,0,0,0
1139,93517,2016,0,0,0,0,0
1140,94404,2016,0,0,0,0,0
1141,95525,2016,0,0,0,0,0
1142,92677,2016,0,0,0,0,0
1143,95436,2016,0,0,0,0,0
1144,94116,2016,0,0,0,0,0
1145,92118,2016,0,0,0,0,0
1146,91978,2016,0,0,0,0,0
1147,92129,2016,0,0,0,0,0
1148,95942,2016,0,0,0,0,0
1149,92688,2016,0,0,0,0,0
1150,95949,2016,0,0,0,0,0
1151,95943,2016,0,0,0,0,0
1152,94117,2016,0,0,0,0,0
1153,92241,2016,0,0,0,0,0
1154,96051,2016,0,0,0,0,0
1155,92122,2016,0,0,0,0,0
1156,94044,2016,0,0,0,0,0
1157,92061,2016,0,0,0,0,0
1158,95570,2016,0,0,0,0,0
1159,96025,2016,0,0,0,0,0
1160,93422,2016,0,0,0,0,0
1161,93653,2016,0,0,0,0,0
1162,96052,2016,0,0,0,0,0
1163,95017,2016,0,0,0,0,0
1164,92211,2016,1,1,0,0,0
1165,92127,2016,2,2,0,0,0
1166,94010,2016,4,3,1,0,0
1167,92862,2016,0,0,0,0,0
1168,93465,2016,0,0,0,0,0
1169,92646,2016,0,0,0,0,0
1170,96143,2016,0,0,0,0,0
1171,95526,2016,0,0,0,0,0
1172,92676,2016,0,0,0,0,0
1173,92107,2016,0,0,0,0,0
1174,95946,2016,0,0,0,0,0
1175,94583,2016,1,1,0,0,0
1176,95223,2016,0,0,0,0,0
1177,92075,2016,1,1,0,0,0
1178,95830,2016,0,0,0,0,0
1179,95461,2016,0,0,0,0,0
1180,93402,2016,0,0,0,0,0
1181,95257,2016,0,0,0,0,0
1182,96067,2016,1,1,0,0,0
1183,95568,2016,0,0,0,0,0
1184,95427,2016,0,0,0,0,0
1185,94122,2016,0,0,0,0,0
1186,91024,2016,0,0,0,0,0
1187,94618,2016,0,0,0,0,0
1188,96113,2016,0,0,0,0,0
1189,95524,2016,0,0,0,0,0
1190,94305,2016,0,0,0,0,0
1191,95065,2016,0,0,0,0,0
1192,94515,2016,0,0,0,0,0
1193,94552,2016,0,0,0,0,0
1194,95010,2016,0,0,0,0,0
1195,92210,2016,0,0,0,0,0
1196,95682,2016,3,3,0,0,0
1197,92651,2016,0,0,0,0,0
1198,95701,2016,0,0,0,0,0
1199,95446,2016,0,0,0,0,0
1200,35,2016,0,0,0,0,0
1201,95650,2016,0,0,0,0,0
1202,95631,2016,0,0,0,0,0
1203,95765,2016,3,2,0,0,1
1204,95726,2016,0,0,0,0,0
1205,95684,2016,0,0,0,0,0
1206,93463,2016,0,0,0,0,0
1207,96120,2016,0,0,0,0,0
1208,96031,2016,0,0,0,0,0
1209,94508,2016,0,0,0,0,0
1210,90266,2016,0,0,0,0,0
1211,93105,2016,0,0,0,0,0
1212,92656,2016,0,0,0,0,0
1213,95709,2016,0,0,0,0,0
1214,95405,2016,0,0,0,0,0
1215,94599,2016,0,0,0,0,0
1216,95003,2016,0,0,0,0,0
1217,96065,2016,0,0,0,0,0
1218,92131,2016,1,0,0,0,1
1219,92011,2016,2,1,1,0,0
1220,94123,2016,1,1,0,0,0
1221,92270,2016,0,0,0,0,0
1222,95032,2016,0,0,0,0,0
1223,95519,2016,0,0,0,0,0
1224,92278,2016,0,0,0,0,0
1225,90402,2016,0,0,0,0,0
1226,94038,2016,0,0,0,0,0
1227,95934,2016,0,0,0,0,0
1228,94904,2016,0,0,0,0,0
1229,95409,2016,0,0,0,0,0
1230,96104,2016,0,0,0,0,0
1231,51,2016,0,0,0,0,0
1232,95542,2016,0,0,0,0,0
1233,90275,2016,0,0,0,0,0
1234,94502,2016,0,0,0,0,0
1235,95247,2016,1,1,0,0,0
1236,92610,2016,1,1,0,0,0
1237,94595,2016,0,0,0,0,0
1238,94598,2016,0,0,0,0,0
1239,91108,2016,0,0,0,0,0
1240,94563,2016,0,0,0,0,0
1241,94114,2016,0,0,0,0,0
1242,94951,2016,0,0,0,0,0
1243,92673,2016,0,0,0,0,0
1244,93109,2016,0,0,0,0,0
1245,95449,2016,0,0,0,0,0
1246,91914,2016,1,1,0,0,0
1247,92130,2016,1,1,0,0,0
1248,95432,2016,0,0,0,0,0
1249,96103,2016,0,0,0,0,0
1250,95005,2016,0,0,0,0,0
1251,93441,2016,0,0,0,0,0
1252,93420,2016,0,0,0,0,0
1253,95925,2016,0,0,0,0,0
1254,92009,2016,0,0,0,0,0
1255,96041,2016,0,0,0,0,0
1256,94301,2016,0,0,0,0,0
1257,94925,2016,0,0,0,0,0
1258,95064,2016,0,0,0,0,0
1259,94024,2016,0,0,0,0,0
1260,95658,2016,0,0,0,0,0
1261,95713,2016,0,0,0,0,0
1262,90274,2016,0,0,0,0,0
1263,92007,2016,0,0,0,0,0
1264,39,2016,0,0,0,0,0
1265,94027,2016,0,0,0,0,0
1266,95006,2016,0,0,0,0,0
1267,95722,2016,0,0,0,0,0
1268,94022,2016,0,0,0,0,0
1269,92679,2016,0,0,0,0,0
1270,94065,2016,0,0,0,0,0
1271,93428,2016,0,0,0,0,0
1272,95465,2016,0,0,0,0,0
1273,90290,2016,0,0,0,0,0
1274,93449,2016,0,0,0,0,0
1275,95070,2016,0,0,0,0,0
1276,96010,2016,0,0,0,0,0
1277,92242,2016,0,0,0,0,0
1278,94127,2016,0,0,0,0,0
1279,93108,2016,1,0,0,0,1
1280,95746,2016,1,1,0,0,0
1281,90254,2016,0,0,0,0,0
1282,92014,2016,0,0,0,0,0
1283,94930,2016,0,0,0,0,0
1284,94526,2016,1,1,0,0,0
1285,95623,2016,0,0,0,0,0
1286,95442,2016,0,0,0,0,0
1287,96114,2016,0,0,0,0,0
1288,94920,2016,0,0,0,0,0
1289,92657,2016,0,0,0,0,0
1290,94582,2016,0,0,0,0,0
1291,95672,2016,0,0,0,0,0
1292,93430,2016,0,0,0,0,0
1293,91008,2016,0,0,0,0,0
1294,95066,2016,0,0,0,0,0
1295,95762,2016,2,2,0,0,0
1296,94028,2016,0,0,0,0,0
1297,95638,2016,0,0,0,0,0
1298,95664,2016,0,0,0,0,0
1299,94941,2016,0,0,0,0,0
1300,96142,2016,0,0,0,0,0
1301,95421,2016,0,0,0,0,0
1302,95975,2016,0,0,0,0,0
1303,96145,2016,0,0,0,0,0
1304,95703,2016,0,0,0,0,0
1305,94549,2016,0,0,0,0,0
1306,94131,2016,0,0,0,0,0
1307,96073,2016,0,0,0,0,0
1308,95018,2016,1,0,0,0,1
1309,95073,2016,0,0,0,0,0
1310,94304,2016,0,0,0,0,0
1311,92662,2016,0,0,0,0,0
1312,93953,2016,0,0,0,0,0
1313,92694,2016,1,1,0,0,0
1314,94517,2016,1,0,0,0,1
1315,92067,2016,0,0,0,0,0
1316,90742,2016,0,0,0,0,0
1317,93532,2016,0,0,0,0,0
1318,92603,2016,0,0,0,0,0
1319,91377,2016,0,0,0,0,0
1320,92861,2016,0,0,0,0,0
1321,94939,2016,0,0,0,0,0
1322,92625,2016,0,0,0,0,0
1323,95033,2016,0,0,0,0,0
1324,95724,2016,0,0,0,0,0
1325,94956,2016,0,0,0,0,0
1326,94708,2016,0,0,0,0,0
1327,94960,2016,0,0,0,0,0
1328,93923,2016,0,0,0,0,0
1329,94970,2016,0,0,0,0,0
1330,95030,2016,0,0,0,0,0
1331,93950,2016,0,0,0,0,0
1332,94707,2016,1,1,0,0,0
1333,95663,2016,0,0,0,0,0
1334,94129,2016,0,0,0,0,0
1335,94506,2016,0,0,0,0,0
1336,94507,2016,1,1,0,0,0
1337,94556,2016,0,0,0,0,0
1338,94963,2016,0,0,0,0,0
1339,96140,2016,0,0,0,0,0
1340,91608,2016,0,0,0,0,0
1341,92136,2016,0,0,0,0,0
1342,94128,2016,0,0,0,0,0
1343,92135,2016,0,0,0,0,0
1344,92134,2016,0,0,0,0,0
1345,92140,2016,0,0,0,0,0
1346,95836,2016,0,0,0,0,0
1347,94720,2016,1,1,0,0,0
1348,90840,2016,0,0,0,0,0
1349,93944,2016,0,0,0,0,0
1350,95389,2016,0,0,0,0,0
1351,94964,2016,0,0,0,0,0
1352,95720,2016,0,0,0,0,0
1353,57,2016,0,0,0,0,0
1354,61,2016,0,0,0,0,0
